部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額
熱間圧延鋼材,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436904,0.009128718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009618184,0,0,0.001481847,0,0,0,0.443757726,0.528128286,0.106030654,0.187510212,0,0,0.000912479,0,0.163554534,0.017265852,0.0476123,0.0444706,0,0.041980299,0.01869813,0.004572922,0.159688173,0.021380934,0.015556023,0.013542795,0.03179579,0.017403916,0.032400081,0.008874485,0.035674258,0.001257631,0.004047799,0.007565012,0.006181818,0,0,0,0.001061242,0.014829089,0.004010853,0,0,0.003548428,0.000907212,0,0.000182916,0.011569212,0.015529863,0,0.009654524,0.113802102,0.027444254,0.001478113,0.022970186,0.003820439,0.000831244,0,0.012810896,0.013193113,0.003852423,0.014039918,0.017271793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88326E-05,0,0,0,0,0,0,2.72758E-05,0,0.001363749,0.006995862,0,0,0,0,0,0,0,0.072082086,-0.00010369,0.007110036,0,0,0,0,-4.6362E-05,0.004636229,0.001473821,0,0,0.001251998,0.001432549,0.018513612,0.013917623,-0.015751333,0
鋼管,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511117,0,0,0.004237399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151376,0,0,0,0,0,0,0.0815822,0,0.001052605,0.002810366,0,0,0,0,0.01705688,0.00216239,0.007510273,0.006469913,0.017094017,0.003647431,0.00689931,0.005552834,0.003078493,0.004707729,0.007567795,0.002708559,0.005565863,0.011119168,0.000862654,0.008511025,0.005842375,0.000209605,0.005977916,0,0,0,0,0,4.17342E-05,0.000322992,5.89831E-05,0,0,0.000610606,0.000163802,0,0,2.63161E-05,0.000234595,0,0.004759361,0.018177593,0.001715266,0,0.001875117,0.00159185,1.34072E-05,0,0.003512591,0.004172181,0.0021781,0.004085455,0.011895762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000935464,0.000878531,0,0,0,0,0,0,0,0.015049166,-2.16482E-05,0.000889146,0,0,0,0,-9.67937E-06,0.000579784,0.000282321,0,0,0.000236741,0.000274154,0.002050261,0.001572365,-0.001788968,8.39711E-05
冷延・めっき鋼材,0,0,0.000118196,0,0,0,0,0,0,0,0,5.9952E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513464,0,0,0,0,0.000873808,0.036671811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001622759,0.000675379,0.006723685,0,0,0,0.005181709,0,0,0.000607937,0,0,0,0.028430161,0.030494217,0.006829093,0.403679618,0.000103179,0,0.001735738,0,0.005015321,0.108008605,0.046195267,0.079291161,0,0.018120992,0.01639836,0.003974087,0.026733598,0.011180855,0.016396889,0.01787649,0.090589214,0.017162195,0.020287234,0.023443179,0.022320258,0.008764116,0.010134624,0.007328605,0.000363636,0,0,0.001247684,0.004233044,0.029073715,0.024536982,0.001582278,0.00501002,0.026624731,0.01102515,0,0.002286446,0.021194323,0.004482386,0,0.005458031,0.010831486,0.005145798,0,0.007312957,0.00254696,0.004545028,0,0.000878148,0.002047514,0.008742036,0.002290753,0.004355102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012194515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475737,0,0,0,0,0,0,0.000122741,0,0.000653698,0.005145073,0,0,0,0,0,0,0,0.095852929,-0.000137884,0.005202449,7.06281E-05,0,7.04046E-05,0,-5.37865E-05,0.003397301,0.003761139,0,0,0.003191455,0.00365551,0.01206632,0.00980323,-0.011139744,0.00019742
鋳鍛造品（鉄）,0,0,0,0,0,0,0,0,0,0,0,0.000159872,0,0,8.19672E-05,0.001699029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001360153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016302,0.002265006,0,0.000398959,0,0,0,0,0,0.008703243,0,0,0,0,0,0.024130997,0.000277229,0,0.007654236,0.05982906,0.043141901,0.01469853,0.033861397,0.009443018,0.017457827,0.027538365,0.01787649,0.02283923,0.0229635,0.022726461,0.009237945,0.057636819,0.007951896,0.008936621,0.00070922,0.002545455,0,0,0,0.000429266,0.009239342,0.000884747,0,0.003006012,0.001635964,0.000302404,0,0.00128041,0.000425992,3.22345E-05,0,0.020407087,0.013834275,0.007718696,0.004036384,0.030845678,0.005730659,0.000737394,0,0.000416205,0.000142436,0.000266706,0.001031117,0.011953916,0,0,0,2.21761E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44787E-06,0,0,0,0,0,0,0,0,1.2522E-05,0,0,0,0,0,0,0,2.07432E-05,2.34219E-05,0,7.27357E-06,4.09137E-05,3.63227E-05,0.00068751,0.002533198,0,2.34193E-07,0,0,0,0,0,0.092860197,-0.000133456,0.002533153,0,0,0,0.003044433,0.001283452,0.00249703,0.000409323,0,0,0.000295927,0.000393468,0.004573856,0.003449042,-0.001152138,0.002021482
その他の鉄鋼製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28173E-05,0.091731841,0,0,0,0,0,0,0,0,0.000909252,0,0,0,0,0,0,0,0,0,3.80286E-05,0,0.000193415,0,0,7.20674E-05,0,0,0,0,9.34579E-05,0.003796039,0.001038128,0.00105451,0.002013793,0,0,0,0,0,0.001001258,0,0,0,6.89429E-05,0.001491525,0.087247438,0.122502162,0.031033017,0.095272212,0.025641026,0.03243193,0.050594941,0.011051228,0.006870401,0.01392703,0.024595333,0.017334778,0.036274071,0.013052937,0.020667991,0.00914708,0.013950161,0.001912647,0.012500378,0.004728132,0.007272727,0,0,0.000120338,0.005037919,0.009621659,0.025067831,0,0,0.010380304,0.001562421,0,0.001097494,0.004810911,0.00037786,0,0.009919876,0.048562951,0.018867925,0,0.035627227,0.00031837,0.00297639,0,0.0002607,0.000225523,0.000726033,0.000429168,9.04621E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50308E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000943693,0,0,0,0,0,0,0,0.000540991,0.003731732,0,0,0,0,0,0,0,-0.000940573,1.35301E-06,0.003817086,0.000319555,0,0.000318544,0.000359144,0.000194632,0.002611104,0.001845816,0,0,0.001566135,0.001793969,0.005713695,0.004659017,-0.004826358,0.001588133
非鉄金属製錬・精製,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001621721,0,0,0.000659196,0,0,2.9529E-05,0,0.001701125,0.054434413,0,0.001195676,0,0.000215818,0,0,0,0,0,0.000494372,0,0.022024135,0,0,0.000648607,0,0,0,0,0.000785047,0,0.030860702,0.013059701,0.012804681,0,0,0,0.002472188,0.035226078,0.002772714,0,0.146088863,0,0.386307136,0.481138983,0.002274251,0.000354854,0.005951537,0.035705147,0,0,0,5.44395E-05,0.000328603,0,0,0.001625135,0.00140746,0.002175489,1.18987E-05,0.002968258,0.002933111,0.000157204,0,0.005910165,0.064363636,0.015873016,0,0.027668942,0.021433511,0.015044417,0.001415595,0.001582278,0.002004008,0.055818615,0.000277204,0,0,8.22378E-06,7.16322E-06,0,0.005263261,0.00014299,0,0,0.000187512,0.00254696,0.029348278,0,0,0.00017211,0,0,0,8.8702E-06,0,0,1.10881E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180808,9.44787E-06,0,0,0,0,8.94294E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36379E-05,0,0.001408832,0.012114882,0,0.00104052,0,0,0,0,0,0.082257375,0.000428166,0.012574845,0.003028116,0,0.003018535,0.005688709,0.003038333,0.009991235,0.031198231,0,0.003867339,0.026510478,0.030350735,0.018840255,0.021937371,-0.018216977,0.004023918
非鉄金属屑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61568E-05,0,0,0,0,0,-0.000679167,0,0,0.000337952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.45525E-06,0,-3.11763E-05,0,0,0,0,0,-8.11162E-05,0,0,0,0,-0.003090235,0,2.56733E-05,-0.000196072,0.131695363,0,0.01253949,0.03639322,-2.39395E-05,-0.004335869,-0.002125549,-0.005132067,0,-0.000998978,0,-5.44395E-05,-0.000341574,0,0,0,0,-0.000241721,-0.000136835,-9.0865E-05,-4.76929E-05,-0.002777268,-3.63031E-05,0,0,0,0,-0.020887907,-0.000691596,-0.001138164,-0.000117966,0,0,-0.000645169,0,0,-9.14578E-05,0,-1.25356E-05,0,-5.36065E-05,0,0,-0.000170551,0,0,-0.000415622,0.51165997,0,0,0,-5.57361E-06,-1.29232E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79509E-05,0,-3.3958E-05,0,0,0,0,0,0.006755024,-2.75522E-05,6.78324E-05,0,0,0,0,-1.23192E-05,4.42314E-05,0.000436354,0,0,0.00036877,0.000423973,2.55856E-05,0.000132779,-0.000175508,0
電線・ケーブル,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36375E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053240112,0.000108475,0,0,0.016154173,0.000285115,0,0.004460552,0.02089791,0.011432304,0.000596674,0.000784621,0.001471516,0.001083424,0.003454673,0.00676819,0.002165558,0.006481706,0.003934661,0.005200828,0.009517471,0.000945626,0.002181818,0,0,0.005257668,0.02336521,0.030657916,0.010322048,0.004746835,0.004008016,0.015564695,0.014628799,0,0.006402049,0.004381629,0.00560343,0,0.009773352,0.009973547,0.003430532,0.002217169,0.000562535,0.006685769,0.000147479,0,0.004765782,0.006290913,0.008356794,0.003310723,0.013911774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58298E-05,0.000377915,0,0,0,0,0.000158986,0,0,0,0,0,0,0,0,0.000634317,0.00304802,1.73715E-05,0,0,0,0,0,0,0.001329937,0.003653677,0,0,0,0,0,0,0,0.000427533,-6.15004E-07,0.003736409,0.008367203,0,0.008340727,0.023188402,0.011161526,0.009460632,0.006773997,0,0.000761749,0.005754636,0.00658934,0.001379491,0.002781301,0.020586571,0.012797082
その他の非鉄金属製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585786,0.000134342,0,0.004975773,0,0.00038636,0.004209337,0.001697592,0.001153946,0,0,0,0,0,0,0.000171155,0,0,0,0,0.002111702,0.027909288,0,0,0,0.00021257,0.001173709,0.00268714,0,0,0.002478315,0,0,0,0,0,0,0.001009052,0.000236758,0,0.000494372,0,0.003346928,1.36436E-05,0,0.002137172,0.003180562,0.001454893,0,0,0.001121495,0.000349329,0.001321253,0.001865672,0.004160571,0,0,0,0,0.000525762,0.000179713,0,0.001315535,0,0.018468576,0.016623729,0.008151393,0.167679478,0.063908176,0.04182415,0.025641026,0.040749001,0.00829917,0.041428494,0.01133681,0.007846214,0.007988228,0.015167931,0.007677052,0.0137781,0.014843592,0.021504725,0.01943484,0.006248854,0.008900318,0.027186761,0.017090909,0.013605442,0,0.005964926,0.033196604,0.040138953,0.039105816,0.014240506,0.021042084,0.03191281,0.004649463,0,0.008414121,0.001582255,0.003586983,0,0.019332278,0.009169229,0.011149228,0.01648664,0.006094131,0.009232728,0.017322053,0,0.000846132,0.001442162,0.001274263,0.000707848,0.000743081,0.000196918,0,0,0.000144145,0,4.23693E-06,1.00073E-05,0,0,0,0,0,0,0,0,0,7.91296E-05,0.000239703,0,0,0,0,0.000199094,0,0,0,0,0,0,0.000335787,0.000151166,1.88054E-05,0,0,0,5.96196E-05,0.001728661,0,0.000106147,0.000338094,0.000182695,0,0,0,0.000533403,0,0,0.000591182,0.000327906,0.000407605,0,0.000300034,0.00094439,0.000484638,0.005825508,8.50427E-05,2.48245E-05,0,0,0,0,0,0.182043608,-0.000246371,0.005851527,0.001402189,0,0.001397752,0.007023313,0.003144476,0.005863771,0.008658857,0,0.022676667,0.007493774,0.008577533,0.010441918,0.009940269,-0.004498595,0.003827484
建設用金属製品,0,0,0,0,0,0,0,0,0,0,0,0.000159872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227922,0,0.009183963,0.056036606,0.042154393,0.027879186,0.063316986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44787E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001649269,0,0,0,0,0,8.01873E-06,0.000160889,-0.017785378,6.30994E-05,0.001713963,2.27195E-05,0,2.26476E-05,0.009044292,0.004020844,0.003630225,0.000662898,0,0,0.000564537,0.000644454,0.002796935,0.002217768,0.006048722,0.004335774
建築用金属製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145635,0.002772619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186309,0,0,0,0,0,0,0,0,5.13466E-05,0,0,0,0,0,0.000359092,0,0.001558736,0.001615651,0,0,0,0.000326637,0.001465743,0,0,0,0.000191926,0,4.16453E-05,0,0.000548468,0,0,0,0,0,0,0,5.36583E-05,0,0,0,0,0,5.04007E-05,0,0,0,0,0,0,0.008865375,0.010291595,0,0,0,0.010497808,0,0.037911289,0.050149261,0.060646022,0.002430093,0.004607104,0,0,0,0,0,0,0,0,0,0,9.0313E-05,7.2377E-06,1.32307E-05,0,0,0,0,0.00171787,0.000287815,0,0,0,0,1.59439E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106647,0,0,0.000317158,0,0,0,0,0,0,0,0,0.000405744,0.001255103,0,0.000173303,0,5.59443E-06,0,0,0,0.070286447,-9.34807E-06,0.00127958,4.44512E-06,0,4.43106E-06,0.01062273,0.004682781,0.003783927,0.000617846,0,0.000878941,0.000528115,0.000606613,0.002499146,0.001989924,0.007711376,0.004680066
ガス・石油機器・暖房・調理装置,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001281682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97017E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56733E-05,0,0,0,0,0,1.19697E-05,0.000742975,0.161400028,9.50383E-05,0,0,0,5.44395E-05,1.72949E-05,0.000196155,0,0,0,0,0.000124936,0,0.000214618,0,0,0.000236407,0,0,0,0,1.19241E-05,2.19723E-05,0,0,0,0,1.26002E-05,0,0,0,0,0,0,0.00134053,0.000857633,0,0,0,0,0,0.005227724,0.008332493,0.023425693,0.000317696,0.00024554,0,0,0,1.10881E-05,0,0,0,0,0,0,0.000162563,2.46082E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77915E-05,0,0,0,0,0,0,0,0,0,0,5.33234E-05,0,0,0,0.000238635,2.23348E-05,0,0,0,0,0.000313672,0,3.3812E-05,0.000296857,8.92948E-05,0.000194614,0,0,0,2.67291E-06,0.000459758,0.025309962,0.000174661,0.00037897,9.38415E-06,0,9.35445E-06,0.000835094,0.000447561,0.000479623,9.86838E-06,4.46488E-05,0,9.10544E-06,1.00394E-05,0.000963014,0.000706598,0.000156228,0.000366245
その他の金属製品,0.00117816,0.001615509,0.000531883,0.00038961,0.00328084,0.001054605,0.0012104,7.2469E-05,0.000331675,0.000984575,0.000642261,0.001418865,0,0,0.028196721,0.001456311,0.001895815,0.001838806,0.000162562,0.004715137,0.023718713,0.007269293,0.004379842,0.051598895,0.0273534,0.001336898,0,0.000326904,0,0,0,0.000684619,0.007381676,0.004642526,0.000596303,0.00083045,0.015437268,0.108210614,0.001113586,0.001399645,0.000465315,0.000566853,0.004235558,0.000620109,0,0.002617116,0.019029917,2.31846E-05,0.001015105,0.002164683,0.012546221,0.001541991,0.001027046,0.012301528,0.014374619,0.015013273,0.029700335,0.005903514,0.015002313,0.000433386,0,0.002122261,0.013342653,0.035707234,0,0,0.012560748,0.011108653,0.018686297,0.003812459,0.012386724,0,0,0,0,0.000262881,0.016353881,0.000196072,0.001973302,0,0.004489397,0.002494915,0.039356507,0.06889707,0.081054272,0.062381659,0.017094017,0.072112257,0.01919808,0.0239534,0.061712541,0.020596312,0.035947025,0.028710726,0.032243618,0.030940295,0.029764525,0.03861764,0.037152736,0.021641732,0.09147784,0.033806147,0.018545455,0.020408163,0,0.01293139,0.03078198,0.045686952,0.02919665,0.014240506,0.03006012,0.022765239,0.024154529,0,0.03511981,0.003643134,0.003839487,0,0.010766858,0.035479374,0.008576329,0.001648664,0.008813051,0.020375677,0.02886562,0,0.012577638,0.01179843,0.054052452,0.007234543,0.005931727,0.000273202,0.001315539,0,0.000598756,0.000150237,0.000788069,0.001631188,8.181E-05,0.000113999,2.3758E-05,9.93443E-05,0.0003532,0.000171999,0.00049128,0.00039758,0.000837468,1.97824E-05,0.004554353,0.002538005,0,0,0.002638758,0.025334727,0.000143495,0,0.000584329,8.52515E-05,0.00010056,0.000949668,0.000258298,0.009740751,0.001043697,0.000126342,0.000261917,0.000164228,0.000298098,0.00027806,0,0.000437074,0.000538446,0.001985287,0.000373264,0.002377987,0,0.001456045,0.008146131,0.000134009,0.000850472,0.002586817,0.002343727,0.000109104,0.003218548,0.000326904,0.004575885,0.009687764,0.001913461,0.000722486,0,0,0,0.000465086,0.001518852,0.020692604,0.000777119,0.010243172,0.00395369,0,0.003941179,0.010994589,0.005638234,0.010008783,0.008157286,0.000535786,0.011250439,0.006997528,0.008013394,0.018712896,0.015833989,-0.005828694,0.007098984
ボイラ・原動機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179487179,0.024254251,0.00149985,0,5.18847E-05,0.024519419,0.012823208,0,0.002367091,0,1.18987E-05,0,0.000930011,0,0,0,0,0,0,0,0,0.000865708,0,0,0,0,0,0,0,0,0,0,0,0,0.002572899,0,0.002250141,0,0,0,2.74421E-05,0.000243328,0,0.000390153,0.000297233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016812921,0,0,0,0,0,0,0,0,0.000183615,0,0,0,0,0,0.000542601,0.004601305,0.000342027,0.001086836,0.000656775,0,0,0,0,0.000485948,0.000428262,0.000414472,0,0,0.000350559,0.000402736,0.001593984,0.001273456,-0.000399743,6.07208E-06
ポンプ・圧縮機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22464E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042511,7.31064E-06,0.008547009,0.122525788,0.00959904,0.023735642,0.000367517,0.004903884,0.006937145,0,0.003710575,0.014986705,0.003420868,0.009207657,0.004030047,0,0.003158372,0.005200946,0.003636364,0,0,0,0,0.000845933,0.01167866,0.001582278,0,0,0,0,0,0,2.50713E-05,0,0.001366965,0.011903911,0.003430532,0,0.003093943,0,4.02215E-05,0,0.002113043,0.00338285,0,0.002669758,0.005052953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44787E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001985009,0,0,0,0,0,0,0,0,0.000674883,0,6.20612E-05,0,0,0,0.001892421,0.012248838,-0.06336041,0.003038859,0.002001534,0.002439878,0,0.002432158,0.003513402,0.003180444,0.002451553,0.001674192,0,0,0.001420448,0.00162716,0.003351148,0.002887275,0.003510163,0.002233901
運搬機械,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147385261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16322E-06,0,0,0.007828698,0,0,0,0,0,0,0.000777527,0.003762678,0,0.000836041,0.00237786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016324804,0,0,0,0,0,0,0,0,0.000246153,0,0,0,0,0,0.001002341,0.004960907,-0.004617358,0.001198151,0.000768767,0,0,0,0.001145371,0.001041028,0.000819284,0.000309352,0,0,0.000264058,0.000300797,0.001832499,0.001420365,0.000614395,0.000519033
冷凍機・温湿調整装置,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118623768,0.000164302,0,0,0,0.000319877,0.000725163,0,0.00769324,0.002480029,0,0.029944033,0,0.000727273,0,0,0,0,2.19723E-06,0.015158665,0,0,0,0,0,0.000182916,0,0.000309809,0,0,0.002609566,0.001715266,0,0,0,0,0,0.000612874,0.006830982,0,0.000434741,0.000277848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013775748,0,0,0,0,0,0,0,0,0.000560032,0,0,0,0,0,0.000743069,0.002805427,-0.012056434,0.00069926,0.000874497,0.000554159,0,0.000552405,0.001722544,0.001134301,0.001087302,0.000309352,0,0,0.000264058,0.000300797,0.001743802,0.001355534,0.000885487,0.000953316
