部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額,自給率,民間消費支出構成比
穀類,149,2,48,25,45,64,416,62,0,0,5,0,0,0,0,0,0,0,14487,0,0,152,83,20,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15726,0,0,0,0,0,0,0,-294,-294,15432,1,0,1,15485,15192,30918,-1502,0,0,-120,-1622,-2135,-3757,11435,27161,0.756544842,
いも・豆類,0,34,101,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,18,960,33,4438,2375,253,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,17,0,27,47,0,0,0,0,0,0,0,83,628,0,0,4,0,0,9095,0,1197,0,0,0,0,0,191,1388,10483,1,0,1,204,1593,10688,-3106,0,-24,-251,-3381,-6069,-9450,-7857,1238,0.098540494,
野菜,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,122,28,0,296,1054,744,2215,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,446,0,0,0,424,0,249,485,22,0,0,0,0,0,0,592,5290,0,23,77,0,0,12113,239,19574,0,0,0,0,0,0,19813,31926,3,0,3,5834,25650,37763,-2027,-8,-67,-167,-2269,-18573,-20842,4808,16921,0.347177849,
果実,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,409,250,29,1505,115,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,179,0,0,0,163,0,125,245,43,0,0,0,0,0,0,280,2726,0,0,36,0,0,6221,218,9111,0,0,0,0,95,0,9424,15645,8,0,8,3390,12822,19043,-5165,-3,-446,-449,-6063,-5280,-11343,1479,7700,0.274976031,
その他の食用作物,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,414,595,1,5711,250,26,13464,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,21052,0,35,0,0,0,0,41,-71,5,21057,2,0,2,3501,3508,24560,-10312,0,-12,-826,-11150,-7314,-18464,-14956,6096,0.123141948,
非食用作物,0,5,219,28,15,1198,1683,29,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,30,0,385,18,0,0,296,0,0,99,0,2,0,20,0,0,0,0,0,0,0,0,0,4,0,14,0,5,523,0,0,0,0,96,0,0,0,14344,775,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,51,102,142,0,435,291,0,0,0,0,0,0,135,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,27,0,11,3,57,2,0,0,0,0,0,22,121,3,161,365,0,0,21913,331,4502,0,0,0,0,0,-1366,3467,25380,312,0,312,1608,5387,27300,-9626,-1,-6,-770,-10403,-8363,-18766,-13379,8534,0.260598897,
畜産,72,5,32,15,90,2,5773,217,0,0,0,0,0,0,0,0,23518,17,0,344,0,403,1307,0,0,-6,0,24,9,0,0,22,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,0,75,183,82,0,58,138,0,0,0,0,0,0,0,161,2291,0,1,18,0,0,35026,0,3295,0,0,0,0,629,-36,3888,38914,5,0,5,15328,19221,54247,-566,-1,-51,-48,-666,-10620,-11286,7935,42961,0.709975844,
農業サービス,1180,64,287,273,43,39,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,3569,0,6917,0,0,0,0,0,0,6917,10486,0,0,0,4079,10996,14565,0,0,0,0,0,-766,-766,10230,13799,0.926950219,
育林,0,0,0,0,0,0,0,0,30,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,2315,2315,3151,0,0,0,10,2325,3161,0,0,0,0,0,-146,-146,2179,3015,0.953665503,
素材,0,0,0,1,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5628,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,2,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724,0,0,0,0,0,0,0,-510,-510,5214,12,0,12,520,22,5746,-690,0,0,-55,-745,-1954,-2699,-2677,3047,0.482355198,
特用林産物,0,0,4,0,0,1,0,0,0,0,0,7,0,0,0,0,0,6,0,2,11,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,6,0,12,35,0,0,0,0,0,0,0,93,741,0,0,10,0,0,1407,48,2272,0,0,0,0,0,0,2320,3727,6,0,6,1,2327,3734,-954,0,-36,-79,-1069,-1108,-2177,150,1557,0.415884089,
海面漁業,0,0,0,0,0,0,0,0,0,0,0,1433,4,0,0,0,29,52537,0,27,0,13,287,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,125,0,77,225,0,0,0,0,0,0,0,271,1630,0,0,31,0,0,59465,226,11503,0,0,0,0,0,270,11999,71464,731,0,731,22058,34788,94253,-8445,-9,-308,-699,-9461,-34752,-44213,-9425,50040,0.381324863,
内水面漁業,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,257,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,12,29,0,0,0,0,0,0,0,72,902,0,1,10,0,0,1956,0,170,0,0,0,0,0,3,173,2129,18,0,18,680,871,2827,-606,-2,-15,-49,-672,-879,-1551,-680,1276,0.271488962,
石炭・原油・天然ガス,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,1,0,46,0,55,31,3,5,1,0,0,0,0,0,8,0,1,1,0,0,0,81,507,5,1,11,0,154,1,90,53,1343,1031,295,166,48,23,48,1,2,0,29,758582,1,12,46,13,0,0,-4,2506,133,97,360,0,0,0,0,0,11,1,86,0,23,34,12,0,1,54,0,9,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,159,45,13,0,0,0,5,0,0,1,25,2,0,199,0,0,2,0,0,3,0,0,0,0,2,1,130396,28338,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,6,0,1,3,5,3,0,0,0,0,0,8,0,7,2,0,0,0,925286,0,0,0,0,0,0,0,1062,1062,926348,0,0,0,0,1062,926348,-738783,0,0,-95361,-834144,-92204,-926348,-925286,0,0,
砂利・砕石,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,3240,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,414,415,18,2632,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10756,0,0,0,0,0,0,0,-106,-106,10650,98,0,98,4084,4076,14832,-201,0,0,-16,-217,-2415,-2632,1444,12200,0.75286385,
その他の鉱物,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,2,120,23,0,0,0,7,50,5114,-4,0,0,27,12,0,11,0,1,5,17,4,-1500,5,0,29,17,0,0,2874,2065,419,469,1288,0,0,0,0,0,13,0,7174,0,0,10,3,13,0,3,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,761,0,0,0,22,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-10,0,1,2,0,17,19254,-84,-90,0,0,0,0,0,348,174,19428,194,0,194,316,684,19938,-12948,0,0,-1036,-13984,-1834,-15818,-15134,4120,0.185814289,
畜産食料品,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,28787,58,0,4308,0,900,6586,26,563,42,0,0,0,0,0,0,0,1,144,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,24,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1324,5,0,0,561,0,363,754,0,0,0,0,0,0,0,1405,21850,0,6,194,0,0,69250,941,60111,0,0,0,0,0,2701,63753,133003,270,23,293,64892,128938,198188,-43568,-37,-4775,-3865,-52245,-52052,-104297,24641,93891,0.215829718,
水産食料品,0,0,0,0,0,0,0,0,0,0,0,1672,12,0,0,0,81,3665,0,149,22,590,1831,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,228,2,0,0,346,0,313,686,0,0,0,0,0,0,0,748,9887,0,3,86,0,0,20346,950,48669,0,0,0,0,0,-2187,47432,67778,3523,5,3528,90165,141125,161471,-24663,-4,-858,-2042,-27567,-14805,-42372,98753,119099,0.374841394,
精穀・製粉,0,0,0,0,0,0,78,0,0,0,11,0,0,0,0,0,0,7,410,3946,2,652,3952,511,0,85,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,205,0,0,0,222,0,125,438,40,0,0,0,0,0,0,518,4366,0,0,63,0,0,15668,53,17552,0,0,0,0,0,-160,17445,33113,1,0,1,18294,35740,51408,-4020,-23,-27,-317,-4387,-22415,-26802,8938,24606,0.190589799,
めん・パン・菓子類,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,210,0,0,0,134,0,107,266,46,0,0,0,0,0,0,340,8529,0,0,41,0,0,12207,1865,72352,0,0,0,0,0,-490,73727,85934,1007,65,1072,65522,140321,152528,-2268,-25,-339,-205,-2837,-65282,-68119,72202,84409,0.207310261,
農産保存食料品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,621,485,485,1319,30,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,91,0,0,0,82,0,84,152,0,0,0,0,0,0,0,176,2725,0,0,22,0,0,6564,132,12188,0,0,0,0,0,-80,12240,18804,1,0,1,5590,17831,24395,-5539,-1,-514,-484,-6538,-9467,-16005,1826,8390,0.148851308,
砂糖・油脂・調味料類,0,0,0,0,0,0,95,0,0,0,0,1,0,0,0,0,1259,1103,25,5142,439,10984,4751,495,342,309,0,0,5,0,0,0,0,0,0,0,0,0,0,146,89,1,0,0,0,0,31,0,3,0,751,13,0,876,2843,3,227,0,661,7,0,8,0,0,0,0,13,0,7,12,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,215,0,0,0,166,0,128,294,0,0,0,0,0,0,0,336,5649,0,0,43,0,0,37551,631,15493,0,0,0,0,0,-1182,14942,52493,840,1,841,56876,72659,110210,-5805,-8,-164,-476,-6453,-33874,-40327,32332,69883,0.231764235,
その他の食料品,0,0,0,0,0,0,174,0,0,0,25,151,0,0,0,0,602,111,0,9583,3,734,10380,122,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,188,0,0,0,771,0,323,705,0,0,0,0,0,0,0,786,10744,0,0,103,0,0,35546,1980,51787,0,0,0,0,0,-101,53666,89212,151,5,156,76838,130660,166206,-1100,-72,-166,-100,-1438,-70929,-72367,58293,93839,0.18881989,
酒類,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,75,0,26,13,94,17,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,19113,0,0,86,0,178,22035,2498,24995,0,0,0,0,0,28,27521,49556,201,40,241,23917,51679,73714,-3326,-567,-159,-1071,-5123,-43261,-48384,3295,25330,0.023650012,
その他の飲料,0,0,0,0,0,0,0,1,0,0,0,546,2,0,0,0,129,8,0,116,102,2,174,68,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,37,0,0,0,280,0,157,371,0,0,0,0,0,0,3,396,7459,0,0,53,0,0,14398,1918,33510,0,0,0,0,0,-1193,34235,48633,49,7,56,51207,85498,99896,-1899,-16,-128,-163,-2206,-36162,-38368,47130,61528,0.211070672,
飼料・有機質肥料（別掲を除く。）,112,4,48,22,51,28,13928,240,0,0,27,1866,187,0,0,0,-3,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,105,504,23,0,10,3,0,0,0,0,0,0,0,0,0,0,118,0,0,0,17505,0,2608,0,0,0,0,0,76,2684,20189,45,0,45,987,3716,21221,-1022,-1,-4,-82,-1109,-17868,-18977,-15261,2244,0.060032691,
