"","X","IdOrig","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","Res1","year","catch","BvBmsy","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","MaxLength","AgeMat","VonBertK","Temp","b_to_k_ratio","regression_LogBvBmsy","BvBmsySD","model","model_number","model_worked","Res","Value","id","MSY","phi","g","k","MSYLogSd","gLogSd","KLogSd","CatchMSYBvBmsy","CatchMSYBvBmsy_LogSd","FvFmsy","BMSY","Biomass","B_over_K"
"3157",1946,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1982,389371,0.524618914612904,-0.561030134416053,34,0.561178649410171,0.64584741548905,0.759130641569803,0.839614034834869,0.920085898147281,693845,14,0.0652976838178144,0.437420121818384,0.561178649410171,NA,NA,NA,NA,0.4,-0.561030134416053,0.0433304373876391,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.524618914612904,0.430463798225522,2.83183903516832,7585112.96722995,3979293.73208444,0.209838490492205
"3158",2051,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1983,376860,0.502485434989379,-0.584694445789789,33,0.543147244701626,0.561178649410171,0.64584741548905,0.759130641569803,0.839614034834869,693845,14,0.0652976838178144,0.437420121818384,0.543147244701626,NA,NA,NA,NA,0.4,-0.584694445789789,0.0423403143743098,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.502485434989379,0.430463798225522,2.8615772335958,7585112.96722995,3811408.78878212,0.200985481528608
"3159",2156,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1984,352464,0.481383693904709,-0.610264159784801,32,0.507986654079802,0.543147244701626,0.561178649410171,0.64584741548905,0.759130641569803,693845,14,0.0652976838178144,0.437420121818384,0.507986654079802,NA,NA,NA,NA,0.4,-0.610264159784801,0.0415063735688857,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.481383693904709,0.430463798225522,2.79365193909528,7585112.96722995,3651349.69884967,0.192545150132567
"3160",2261,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1985,319050,0.462935243991068,-0.644623272341137,31,0.459828924327479,0.507986654079802,0.543147244701626,0.561178649410171,0.64584741548905,693845,14,0.0652976838178144,0.437420121818384,0.459828924327479,NA,NA,NA,NA,0.4,-0.644623272341137,0.0406423841458328,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.462935243991068,0.430463798225522,2.62958618479073,7585112.96722995,3511416.12218441,0.185166089305803
"3161",2366,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1986,352919,0.443850951552184,-0.595996674296465,30,0.508642420137062,0.459828924327479,0.507986654079802,0.543147244701626,0.561178649410171,693845,14,0.0652976838178144,0.437420121818384,0.508642420137062,NA,NA,NA,NA,0.4,-0.595996674296465,0.0403160649210601,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.443850951552184,0.430463798225522,3.03379890820521,7585112.96722995,3366659.60813582,0.177532702468346
"3162",2471,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1987,304269,0.42866413738181,-0.65642152812395,29,0.438525895553041,0.508642420137062,0.459828924327479,0.507986654079802,0.543147244701626,693845,14,0.0652976838178144,0.437420121818384,0.438525895553041,NA,NA,NA,NA,0.4,-0.65642152812395,0.0402730512091901,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.42866413738181,0.430463798225522,2.70825442740628,7585112.96722995,3251465.90704121,0.171458239516036
"3163",2576,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1988,353005,0.408226138949301,-0.598684527819222,28,0.508766367128105,0.438525895553041,0.508642420137062,0.459828924327479,0.507986654079802,693845,14,0.0652976838178144,0.437420121818384,0.508766367128105,NA,NA,NA,NA,0.4,-0.598684527819222,0.0403781316898436,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.408226138949301,0.430463798225522,3.29935429113728,7585112.96722995,3096441.38010656,0.163283393698812
"3164",2681,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1989,321981,0.391211565151483,-0.627329430594118,27,0.464053210731503,0.508766367128105,0.438525895553041,0.508642420137062,0.459828924327479,693845,14,0.0652976838178144,0.437420121818384,0.464053210731503,NA,NA,NA,NA,0.4,-0.627329430594118,0.0401855898674569,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.391211565151483,0.430463798225522,3.14027343839981,7585112.96722995,2967383.91576084,0.156477858513836
"3165",2786,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1990,173764,0.373444111171576,-0.854584067509814,26,0.250436336645793,0.464053210731503,0.508766367128105,0.438525895553041,0.508642420137062,693845,14,0.0652976838178144,0.437420121818384,0.250436336645793,NA,NA,NA,NA,0.4,-0.854584067509814,0.0418430240379807,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.373444111171576,0.430463798225522,1.77534636766475,7585112.96722995,2832615.77018319,0.149371184280055
"3166",2891,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1991,187814,0.373516937098933,-0.871745486580403,25,0.270685815996368,0.250436336645793,0.464053210731503,0.508766367128105,0.438525895553041,693845,14,0.0652976838178144,0.437420121818384,0.270685815996368,NA,NA,NA,NA,0.4,-0.871745486580403,0.0418864717655221,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.373516937098933,0.430463798225522,1.91852104985045,7585112.96722995,2833168.16306913,0.149400313391187
"3167",2996,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1992,173185,0.375554347653716,-0.911316061726778,24,0.249601856322377,0.270685815996368,0.250436336645793,0.464053210731503,0.508766367128105,693845,14,0.0652976838178144,0.437420121818384,0.249601856322377,NA,NA,NA,NA,0.4,-0.911316061726778,0.0418727632544951,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.375554347653716,0.430463798225522,1.75948831082215,7585112.96722995,2848622.15228779,0.15021524236805
"3168",3101,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1993,275007,0.375746613397936,-0.763721765439782,23,0.396352211228733,0.249601856322377,0.270685815996368,0.250436336645793,0.464053210731503,693845,14,0.0652976838178144,0.437420121818384,0.396352211228733,NA,NA,NA,NA,0.4,-0.763721765439782,0.0424460104550251,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.375746613397936,0.430463798225522,2.79252827719668,7585112.96722995,2850080.50967742,0.150292145339743
"3169",3206,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1994,361417,0.363882008579704,-0.578733862601971,22,0.520890112344976,0.396352211228733,0.249601856322377,0.270685815996368,0.250436336645793,693845,14,0.0652976838178144,0.437420121818384,0.520890112344976,NA,NA,NA,NA,0.4,-0.578733862601971,0.041954951263727,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.363882008579704,0.430463798225522,3.7896307819289,7585112.96722995,2760086.14181959,0.145546508657579
"3170",3311,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1995,236071,0.351463124103078,-0.735168202297545,21,0.340235931656206,0.520890112344976,0.396352211228733,0.249601856322377,0.270685815996368,693845,14,0.0652976838178144,0.437420121818384,0.340235931656206,NA,NA,NA,NA,0.4,-0.735168202297545,0.0423934056145503,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.351463124103078,0.430463798225522,2.56278268225076,7585112.96722995,2665887.50013741,0.140579169700509
"3171",3416,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1996,409174,0.326335682404615,-0.533105855245515,20,0.589719605963868,0.340235931656206,0.520890112344976,0.396352211228733,0.249601856322377,693845,14,0.0652976838178144,0.437420121818384,0.589719605963868,NA,NA,NA,NA,0.4,-0.533105855245515,0.0442501653832158,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.326335682404615,0.430463798225522,4.7840132345043,7585112.96722995,2475293.01627708,0.130528627699318
"3172",3521,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1997,251522,0.315231782473249,-0.746762940092869,19,0.362504593965511,0.589719605963868,0.340235931656206,0.520890112344976,0.396352211228733,693845,14,0.0652976838178144,0.437420121818384,0.362504593965511,NA,NA,NA,NA,0.4,-0.746762940092869,0.0442837565326958,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.315231782473249,0.430463798225522,3.04435214135976,7585112.96722995,2391068.68092085,0.126087259812509
"3173",3626,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1998,214329,0.30347257880527,-0.863305371394326,18,0.308900402827721,0.362504593965511,0.589719605963868,0.340235931656206,0.520890112344976,693845,14,0.0652976838178144,0.437420121818384,0.308900402827721,NA,NA,NA,NA,0.4,-0.863305371394326,0.0440059861726187,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.30347257880527,0.430463798225522,2.69469978989797,7585112.96722995,2301873.79269457,0.121383781767117
"3174",3731,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",1999,179286,0.296266862375726,-0.904518386497496,17,0.258394886465997,0.308900402827721,0.362504593965511,0.589719605963868,0.340235931656206,693845,14,0.0652976838178144,0.437420121818384,0.258394886465997,NA,NA,NA,NA,0.4,-0.904518386497496,0.0435728893647091,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.296266862375726,0.430463798225522,2.30893765171119,7585112.96722995,2247217.61956666,0.118501619846581
"3175",3836,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2000,140354.25,0.293593364711493,-1.01893348483607,16,0.202284732180818,0.258394886465997,0.308900402827721,0.362504593965511,0.589719605963868,693845,14,0.0652976838178144,0.437420121818384,0.202284732180818,NA,NA,NA,NA,0.4,-1.01893348483607,0.0422209357333639,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.293593364711493,0.430463798225522,1.82401429516673,7585112.96722995,2226938.83776582,0.117432267029573
"3176",3941,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2001,141915,0.29606438125843,-0.987410477672094,15,0.204534153881631,0.202284732180818,0.258394886465997,0.308900402827721,0.362504593965511,693845,14,0.0652976838178144,0.437420121818384,0.204534153881631,NA,NA,NA,NA,0.4,-0.987410477672094,0.0408380954617059,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.29606438125843,0.430463798225522,1.8289045731609,7585112.96722995,2245681.77741823,0.118420630902372
"3177",4046,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2002,127086,0.298869158578845,-1.00241038546825,14,0.183161945391262,0.204534153881631,0.202284732180818,0.258394886465997,0.308900402827721,693845,14,0.0652976838178144,0.437420121818384,0.183161945391262,NA,NA,NA,NA,0.4,-1.00241038546825,0.0411138203057492,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.298869158578845,0.430463798225522,1.6224283097607,7585112.96722995,2266956.3302415,0.119542493310853
"3178",4151,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2003,119857,0.303689375118574,-1.01068820267336,13,0.172743191923268,0.183161945391262,0.204534153881631,0.202284732180818,0.258394886465997,693845,14,0.0652976838178144,0.437420121818384,0.172743191923268,NA,NA,NA,NA,0.4,-1.01068820267336,0.0413874654916283,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.303689375118574,0.430463798225522,1.50585346024979,7585112.96722995,2303518.21722186,0.121470496542092
"3179",4256,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2004,108457,0.309767634073865,-1.02376889026762,12,0.156313009389705,0.172743191923268,0.183161945391262,0.204534153881631,0.202284732180818,693845,14,0.0652976838178144,0.437420121818384,0.156313009389705,NA,NA,NA,NA,0.4,-1.02376889026762,0.0416875243992586,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.309767634073865,0.430463798225522,1.33588924867235,7585112.96722995,2349622.49804182,0.12390169497675
"3180",4361,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2005,159024,0.31613504839475,-0.962549312360696,11,0.229192398878712,0.156313009389705,0.172743191923268,0.183161945391262,0.204534153881631,693845,14,0.0652976838178144,0.437420121818384,0.229192398878712,NA,NA,NA,NA,0.4,-0.962549312360696,0.0417389380193148,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.31613504839475,0.430463798225522,1.91928262886044,7585112.96722995,2397920.05497489,0.126448550555563
"3181",4466,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2006,137333,0.320324493635948,-0.980150424255105,10,0.197930373498404,0.229192398878712,0.156313009389705,0.172743191923268,0.183161945391262,693845,14,0.0652976838178144,0.437420121818384,0.197930373498404,NA,NA,NA,NA,0.4,-0.980150424255105,0.0418883821984618,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.320324493635948,0.430463798225522,1.6358130363748,7585112.96722995,2429697.4703994,0.128124256179066
"3182",4571,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2007,146183,0.323437897442185,-0.975774215738848,9,0.210685383623143,0.197930373498404,0.229192398878712,0.156313009389705,0.172743191923268,693845,14,0.0652976838178144,0.437420121818384,0.210685383623143,NA,NA,NA,NA,0.4,-0.975774215738848,0.0419287863465641,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.323437897442185,0.430463798225522,1.72446693339878,7585112.96722995,2453312.98998231,0.129369563842964
"3183",4676,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2008,142374,0.327203202141886,-0.984085630162613,8,0.205195684915219,0.210685383623143,0.197930373498404,0.229192398878712,0.156313009389705,693845,14,0.0652976838178144,0.437420121818384,0.205195684915219,NA,NA,NA,NA,0.4,-0.984085630162613,0.0419915221379027,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.327203202141886,0.430463798225522,1.66020626169628,7585112.96722995,2481873.25148558,0.130875620587051
"3184",4781,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2009,159007,0.330568237547626,-0.981387214335766,7,0.22916789772932,0.205195684915219,0.210685383623143,0.197930373498404,0.229192398878712,693845,14,0.0652976838178144,0.437420121818384,0.22916789772932,NA,NA,NA,NA,0.4,-0.981387214335766,0.0415472418572954,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.330568237547626,0.430463798225522,1.83528716533669,7585112.96722995,2507397.42517685,0.13222157653779
"3185",4886,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2010,134712,0.334581314925416,-1.01067363374513,6,0.194152872759766,0.22916789772932,0.205195684915219,0.210685383623143,0.197930373498404,693845,14,0.0652976838178144,0.437420121818384,0.194152872759766,NA,NA,NA,NA,0.4,-1.01067363374513,0.0418361620356868,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.334581314925416,0.430463798225522,1.53622032340923,7585112.96722995,2537837.07043362,0.133826738066907
"3186",4991,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2011,144777,0.338386606294985,-1.01135495303944,5,0.208658994444004,0.194152872759766,0.22916789772932,0.205195684915219,0.210685383623143,693845,14,0.0652976838178144,0.437420121818384,0.208658994444004,NA,NA,NA,NA,0.4,-1.01135495303944,0.0418616873255159,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.338386606294985,0.430463798225522,1.63243280730614,7585112.96722995,2566700.63534503,0.135348788787215
"3187",5096,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2012,140150,0.342958169805153,-1.02125418110212,4,0.201990358077092,0.208658994444004,0.194152872759766,0.22916789772932,0.205195684915219,693845,14,0.0652976838178144,0.437420121818384,0.201990358077092,NA,NA,NA,NA,0.4,-1.02125418110212,0.0420054806752125,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.342958169805153,0.430463798225522,1.55919651428002,7585112.96722995,2601376.46100652,0.137177335108063
"3188",5201,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2013,96256,0.347667634885608,-1.09306239825134,3,0.138728390346547,0.201990358077092,0.208658994444004,0.194152872759766,0.22916789772932,693845,14,0.0652976838178144,0.437420121818384,0.138728390346547,NA,NA,NA,NA,0.4,-1.09306239825134,0.042393721700655,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.347667634885608,0.430463798225522,1.05636122875622,7585112.96722995,2637098.28565699,0.139061039671475
"3189",5306,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2014,119109,0.355492217963013,-1.07310953705865,2,0.171665141350013,0.138728390346547,0.201990358077092,0.208658994444004,0.194152872759766,693845,14,0.0652976838178144,0.437420121818384,0.171665141350013,NA,NA,NA,NA,0.4,-1.07310953705865,0.0426310035746992,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.355492217963013,0.430463798225522,1.27839006360608,7585112.96722995,2696448.63222058,0.142190737545416
"3190",5411,"Japan-56","Mackerels nei tsushima_current_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes","Medium",2015,139025,0.363585769478555,-1.04891318387868,1,0.200368958484964,0.171665141350013,0.138728390346547,0.201990358077092,0.208658994444004,693845,14,0.0652976838178144,0.437420121818384,0.200368958484964,NA,NA,NA,NA,0.4,-1.04891318387868,0.042679683287126,"M6",6,TRUE,"Medium",1,"Japan-56",262090.388138151,0.188005801001991,0.0345517666715553,18963602.5437967,0.128471572586134,0.308357672262496,0.182599101779385,0.363585769478555,0.430463798225522,1.45893160611529,7585112.96722995,2757839.13477207,0.145428018141743
"3191",3207,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",1994,113443,2.17065205928861,0.797686901785224,22,0.73216429373572,0.38957803565205,0.512888693833822,0.586038646719418,1,154942,27,-0.056809598799182,0.340047839241086,0.73216429373572,NA,NA,NA,NA,0.4,0.797686901785224,0.158352349088795,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,2.17065205928861,0.270078458441771,2.39455423842874,538084.404559833,1167994.02082889,0.86822327372814
"3192",3312,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",1995,83563.25,1.97274268550644,0.755435095249159,21,0.539319551832299,0.73216429373572,0.38957803565205,0.512888693833822,0.586038646719418,154942,27,-0.056809598799182,0.340047839241086,0.539319551832299,NA,NA,NA,NA,0.4,0.755435095249159,0.156451393926097,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.97274268550644,0.270078458441771,1.94080575354402,538084.404559833,1061502.0732805,0.789062947838341
"3193",3417,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",1996,56505.5,1.83903625065361,0.568675346966904,20,0.364688076828749,0.539319551832299,0.73216429373572,0.38957803565205,0.512888693833822,154942,27,-0.056809598799182,0.340047839241086,0.364688076828749,NA,NA,NA,NA,0.4,0.568675346966904,0.156585538418695,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.83903625065361,0.270078458441771,1.40778917828962,538084.404559833,989556.725896894,0.735582686877271
"3194",3522,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",1997,63091.5,1.74863547933725,0.579969870595323,19,0.407194304965729,0.364688076828749,0.539319551832299,0.73216429373572,0.38957803565205,154942,27,-0.056809598799182,0.340047839241086,0.407194304965729,NA,NA,NA,NA,0.4,0.579969870595323,0.156482708337046,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.74863547933725,0.270078458441771,1.65313666139774,538084.404559833,940913.480691383,0.699423942188563
"3195",3627,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",1998,54952.25,1.67350957124885,0.464921326628693,18,0.354663357901666,0.407194304965729,0.364688076828749,0.539319551832299,0.73216429373572,154942,27,-0.056809598799182,0.340047839241086,0.354663357901666,NA,NA,NA,NA,0.4,0.464921326628693,0.15559274730213,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.67350957124885,0.270078458441771,1.50450788738834,538084.404559833,900489.401170617,0.669374878552039
"3196",3732,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",1999,36468.5,1.60346253386879,0.378448957865043,17,0.235368718617289,0.354663357901666,0.407194304965729,0.364688076828749,0.539319551832299,154942,27,-0.056809598799182,0.340047839241086,0.235368718617289,NA,NA,NA,NA,0.4,0.378448957865043,0.155339087496928,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.60346253386879,0.270078458441771,1.04206851429717,538084.404559833,862798.182770789,0.641357275339758
"3197",3837,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",2000,106746.25,1.53523331083467,0.820017443773452,16,0.688943282002298,0.235368718617289,0.354663357901666,0.407194304965729,0.364688076828749,154942,27,-0.056809598799182,0.340047839241086,0.688943282002298,NA,NA,NA,NA,0.4,0.820017443773452,0.157263117529083,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.53523331083467,0.270078458441771,3.18577743990646,538084.404559833,826085.101920892,0.614066766419581
"3198",3942,"Japan-57","Neon flying squid single_stock","Ommastrephes bartrami","Neon flying squid",57,"Squids, cuttlefishes, octopuses","Medium",2001,96182.25,1.39050809601094,0.827557750837391,15,0.620762930645016,0.688943282002298,0.235368718617289,0.354663357901666,0.407194304965729,154942,27,-0.056809598799182,0.340047839241086,0.620762930645016,NA,NA,NA,NA,0.4,0.827557750837391,0.157150871237763,"M6",6,TRUE,"Medium",1,"Japan-57",21825.430044952,0.188005801001991,0.0405595961670783,1345269.19073885,0.183720473705148,0.32671377584687,0.145910824129239,1.39050809601094,0.270078458441771,3.1692653378116,538084.404559833,748210.720877671,0.556179184083402
