X,fishery,species,management,MC,catchShare,illegalFishing,implementYear,time,biomass,harvest1,harvest2,harvest_ill_for,profit1,profit2,BvBMSY,FvFMSY1,FvFMSY2,FvFMSYill,FvFMSYtotal,harvest,profit
9562,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,43,2882.692542,221.6010203,0,0,-830146.1188,0,0.447668319,1.85435967,0,0,1.85435967,221.6010203,-830146.1188
9563,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,43,7530.415341,261.260695,0,0,4064839.723,0,1.169437367,0.836904089,0,0,0.836904089,261.260695,4064839.723
9564,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,43,6032.512973,250.0792868,0,0,3230649.233,0,0.936820317,1,0,0,1,250.0792868,3230649.233
9565,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,44,2869.73496,220.604933,0,0,-853944.8588,0,0.445656069,1.85435967,0,0,1.85435967,220.604933,-853944.8588
9566,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,44,7531.741293,261.4534553,0,0,4067855.405,0,1.169643281,0.837374119,0,0,0.837374119,261.4534553,4067855.405
9567,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,44,6048.734374,250.7517489,0,0,3246715.848,0,0.939339423,1,0,0,1,250.7517489,3246715.848
9568,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,45,2857.296219,219.6487305,0,0,-876790.6629,0,0.443724392,1.85435967,0,0,1.85435967,219.6487305,-876790.6629
9569,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,45,7532.864107,261.6167247,0,0,4070409.832,0,1.169817649,0.83777214,0,0,0.83777214,261.6167247,4070409.832
9570,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,45,6064.334072,251.3984382,0,0,3262166.693,0,0.941761981,1,0,0,1,251.3984382,3262166.693
9571,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,46,2845.353214,218.7306367,0,0,-898725.9644,0,0.441869701,1.85435967,0,0,1.85435967,218.7306367,-898725.9644
9572,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,46,7533.814852,261.7550026,0,0,4072573.344,0,1.169965295,0.838109165,0,0,0.838109165,261.7550026,4072573.344
9573,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,46,6079.333898,252.0202596,0,0,3277023.389,0,0.944091382,1,0,0,1,252.0202596,3277023.389
9574,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,47,2833.884035,217.8489673,0,0,-919791.0068,0,0.440088592,1.85435967,0,0,1.85435967,217.8489673,-919791.0068
9575,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,47,7534.619864,261.8721054,0,0,4074405.612,0,1.17009031,0.83839453,0,0,0.83839453,261.8721054,4074405.612
9576,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,47,6093.755076,252.618093,0,0,3291306.959,0,0.946330922,1,0,0,1,252.618093,3291306.959
9577,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,48,2822.86789,217.002124,0,0,-940023.9771,0,0.438377838,1.85435967,0,0,1.85435967,217.002124,-940023.9771
9578,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,48,7535.301454,261.9712693,0,0,4075957.243,0,1.170196157,0.838636143,0,0,0.838636143,261.9712693,4075957.243
9579,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,48,6107.618228,253.1927933,0,0,3305037.828,0,0.948483803,1,0,0,1,253.1927933,3305037.828
9580,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,49,2812.28504,216.1885893,0,0,-959461.13,0,0.436734372,1.85435967,0,0,1.85435967,216.1885893,-959461.13
9581,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,49,7535.878528,262.0552379,0,0,4077271.142,0,1.170285774,0.838840707,0,0,0.838840707,262.0552379,4077271.142
9582,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,49,6120.94338,253.7451907,0,0,3318235.83,0,0.950553135,1,0,0,1,253.7451907,3318235.83
9583,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,5,4235.358987,325.5844523,0,0,1654249.319,0,0.657730927,1.85435967,0,0,1.85435967,325.5844523,1654249.319
9584,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,5,5152.437246,54.98775326,0,0,843552.5574,0,0.80014878,0.257438684,0,0,0.257438684,54.98775326,843552.5574
9585,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,5,4692.61111,194.5333304,0,0,1903532.809,0,0.728739988,1,0,0,1,194.5333304,1903532.809
9586,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,50,2802.116735,215.4069219,0,0,-978136.9033,0,0.435155283,1.85435967,0,0,1.85435967,215.4069219,-978136.9033
9587,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,50,7536.367098,262.1263362,0,0,4078383.678,0,1.170361647,0.839013898,0,0,0.839013898,262.1263362,4078383.678
9588,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,50,6133.749963,254.2760907,0,0,3330920.212,0,0.952541936,1,0,0,1,254.2760907,3330920.212
9589,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,6,4156.089975,319.4908112,0,0,1508658.682,0,0.64542083,1.85435967,0,0,1.85435967,319.4908112,1508658.682
9590,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,6,5357.683495,65.53333041,0,0,1004289.438,0,0.832022538,0.295056868,0,0,0.295056868,65.53333041,1004289.438
9591,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,6,4752.37363,197.0108002,0,0,1962725.071,0,0.73802082,1,0,0,1,197.0108002,1962725.071
9592,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,7,4081.307843,313.7420897,0,0,1371308.939,0,0.633807524,1.85435967,0,0,1.85435967,313.7420897,1371308.939
9593,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,7,5554.400255,76.24146079,0,0,1169351.147,0,0.862571707,0.33111174,0,0,0.33111174,76.24146079,1169351.147
9594,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,7,4810.545272,199.4223197,0,0,2020341.634,0,0.747054597,1,0,0,1,199.4223197,2020341.634
9595,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,8,4010.695772,308.3139329,0,0,1241618.202,0,0.622841808,1.85435967,0,0,1.85435967,308.3139329,1241618.202
9596,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,8,5741.989901,87.00052125,0,0,1337025.687,0,0.891703478,0.365493765,0,0,0.365493765,87.00052125,1337025.687
9597,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,8,4867.134806,201.7682526,0,0,2076391.188,0,0.75584268,1,0,0,1,201.7682526,2076391.188
9598,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,9,3943.964386,303.1840958,0,0,1119054.986,0,0.612478744,1.85435967,0,0,1.85435967,303.1840958,1119054.986
9599,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,9,5920.017118,98.82509305,0,0,1519976.917,0,0.919350251,0.402684406,0,0,0.402684406,98.82509305,1519976.917
9600,Pufferfishes nei ise_mikawa_bay_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,9,4922.153789,204.0490778,0,0,2130885.176,0,0.764386864,1,0,0,1,204.0490778,2130885.176
9601,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,1,57774.06499,4531.043608,0,0,10121446.06,0,0.767396809,1.878633313,0,0,1.878633313,4531.043608,10121446.06
9602,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,1,57774.06499,4531.043608,0,0,10121446.06,0,0.767396809,1.878633313,0,0,1.878633313,4531.043608,10121446.06
9603,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,1,57774.06499,4531.043608,0,0,10121446.06,0,0.767396809,1.878633313,0,0,1.878633313,4531.043608,10121446.06
9604,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,10,47227.01303,3703.870509,0,0,4392656.731,0,0.627303256,1.878633313,0,0,1.878633313,3703.870509,4392656.731
9605,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,10,73810.71615,1501.848707,0,0,6721783.263,0,0.980407178,0.487397693,0,0,0.487397693,1501.848707,6721783.263
9606,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,10,61090.31874,2550.325939,0,0,8296855.844,0,0.811445683,1,0,0,1,2550.325939,8296855.844
9607,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,11,46374.9668,3637.047123,0,0,3929855.049,0,0.615985763,1.878633313,0,0,1.878633313,3637.047123,3929855.049
9608,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,11,75451.08798,1633.519088,0,0,7324533.463,0,1.00219578,0.51860346,0,0,0.51860346,1633.519088,7324533.463
9609,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,11,61612.84855,2572.139892,0,0,8447933.702,0,0.818386301,1,0,0,1,2572.139892,8447933.702
9610,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,12,45570.52643,3573.95732,0,0,3492911.205,0,0.605300606,1.878633313,0,0,1.878633313,3573.95732,3492911.205
9611,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,12,76960.50094,1770.074167,0,0,7944021.295,0,1.022244892,0.550934896,0,0,0.550934896,1770.074167,7944021.295
9612,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,12,62118.76775,2593.260405,0,0,8594208.971,0,0.825106285,1,0,0,1,2593.260405,8594208.971
9613,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,13,44810.38172,3514.34149,0,0,3080027.216,0,0.595203816,1.878633313,0,0,1.878633313,3514.34149,3080027.216
9614,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,13,78332.4495,1897.727869,0,0,8526537.427,0,1.040468102,0.580321861,0,0,0.580321861,1897.727869,8526537.427
9615,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,13,62608.40268,2613.701101,0,0,8735776.007,0,0.831609969,1,0,0,1,2613.701101,8735776.007
9616,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,14,44091.50483,3457.96217,0,0,2689558.462,0,0.585655174,1.878633313,0,0,1.878633313,3457.96217,2689558.462
9617,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,14,79574.63819,2016.211723,0,0,9070081.217,0,1.056967748,0.606929386,0,0,0.606929386,2016.211723,9070081.217
9618,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,14,63082.08979,2633.476027,0,0,8872732.087,0,0.837901823,1,0,0,1,2633.476027,8872732.087
9619,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,15,43411.12178,3404.601803,0,0,2319998.208,0,0.576617836,1.878633313,0,0,1.878633313,3404.601803,2319998.208
9620,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,15,80695.39987,2125.481631,0,0,9573742.004,0,1.071854514,0.630935961,0,0,0.630935961,2125.481631,9573742.004
9621,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,15,63540.17392,2652.599579,0,0,9005176.914,0,0.843986427,1,0,0,1,2652.599579,9005176.914
9622,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,16,42766.68721,3354.060767,0,0,1969963.916,0,0.568057991,1.878633313,0,0,1.878633313,3354.060767,1969963.916
9623,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,16,81703.40191,2225.676709,0,0,10037533.99,0,1.085243524,0.652527237,0,0,0.652527237,2225.676709,10037533.99
9624,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,16,63983.00673,2671.086436,0,0,9133212.158,0,0.849868452,1,0,0,1,2671.086436,9133212.158
9625,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,17,42155.86213,3306.155619,0,0,1638185.118,0,0.559944571,1.878633313,0,0,1.878633313,3306.155619,1638185.118
9626,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,17,82607.4019,2317.079617,0,0,10462223.44,0,1.097251104,0.671890803,0,0,0.671890803,2317.079617,10462223.44
9627,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,17,64410.94515,2688.9515,0,0,9256941.023,0,0.855552639,1,0,0,1,2688.9515,9256941.023
9628,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,18,41576.49401,3260.717546,0,0,1323492.641,0,0.552248986,1.878633313,0,0,1.878633313,3260.717546,1323492.641
9629,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,18,83416.05188,2418.533783,0,0,10919194.77,0,1.107992176,0.694511163,0,0,0.694511163,2418.533783,10919194.77
9630,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,18,64824.35008,2706.209837,0,0,9376467.851,0,0.861043781,1,0,0,1,2706.209837,9376467.851
9631,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,19,41026.59918,3217.590973,0,0,1024809.026,0,0.544944886,1.878633313,0,0,1.878633313,3217.590973,1024809.026
9632,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,19,84119.29373,2513.571216,0,0,11344334.46,0,1.117333142,0.715768002,0,0,0.715768002,2513.571216,11344334.46
9633,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,19,65223.58504,2722.876623,0,0,9491897.749,0,0.866346708,1,0,0,1,2722.876623,9491897.749
9634,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,2,56277.82242,4413.697869,0,0,9308739.492,0,0.747522635,1.878633313,0,0,1.878633313,4413.697869,9308739.492
9635,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,2,56277.82242,486.8347837,0,0,2161363.292,0,0.747522635,0.207214918,0,0,0.207214918,486.8347837,2161363.292
9636,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,2,56277.82242,2349.419569,0,0,6905429.705,0,0.747522635,1,0,0,1,2349.419569,6905429.705
9637,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,20,40504.34711,3176.632337,0,0,741139.9848,0,0.538007958,1.878633313,0,0,1.878633313,3176.632337,741139.9848
9638,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,20,84723.73725,2596.254272,0,0,11714985.58,0,1.125361797,0.734038472,0,0,0.734038472,2596.254272,11714985.58
9639,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,20,65609.01506,2738.967097,0,0,9603336.256,0,0.871466267,1,0,0,1,2738.967097,9603336.256
9640,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,21,40008.04632,3137.70898,0,0,471566.7742,0,0.531415732,1.878633313,0,0,1.878633313,3137.70898,471566.7742
9641,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,21,85242.02718,2667.886492,0,0,12036685.19,0,1.132246097,0.749704783,0,0,0.749704783,2667.886492,12036685.19
9642,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,21,65981.00556,2754.496514,0,0,9710889.025,0,0.876407314,1,0,0,1,2754.496514,9710889.025
9643,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,22,39536.13188,3100.69817,0,0,215239.3708,0,0.525147424,1.878633313,0,0,1.878633313,3100.69817,215239.3708
9644,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,22,85685.53483,2729.721417,0,0,12314824.31,0,1.138137086,0.763110656,0,0,0.763110656,2729.721417,12314824.31
9645,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,22,66339.92138,2769.480104,0,0,9814661.543,0,0.881174693,1,0,0,1,2769.480104,9814661.543
9646,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,23,39087.15409,3065.486213,0,0,-28629.64176,0,0.519183778,1.878633313,0,0,1.878633313,3065.486213,-28629.64176
9647,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,23,86064.38497,2782.934771,0,0,12554508.63,0,1.143169247,0.774562131,0,0,0.774562131,2782.934771,12554508.63
9648,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,23,66686.12589,2783.933038,0,0,9914758.867,0,0.885773231,1,0,0,1,2783.933038,9914758.867
9649,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,24,38659.76845,3031.967661,0,0,-260770.5604,0,0.513506933,1.878633313,0,0,1.878633313,3031.967661,-260770.5604
9650,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,24,86387.51824,2828.608362,0,0,12760472.51,0,1.147461336,0.784329457,0,0,0.784329457,2828.608362,12760472.51
9651,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,24,67019.98017,2797.870389,0,0,10011285.4,0,0.890207724,1,0,0,1,2797.870389,10011285.4
9652,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,25,38252.72649,3000.044603,0,0,-481861.4965,0,0.508100308,1.878633313,0,0,1.878633313,3000.044603,-481861.4965
9653,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,25,86662.77558,2867.722728,0,0,12937034,0,1.151117503,0.79264964,0,0,0.79264964,2867.722728,12937034
9654,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,25,67341.84224,2811.307104,0,0,10104344.65,0,0.894482928,1,0,0,1,2811.307104,10104344.65
9655,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,26,37864.86769,2969.626021,0,0,-692532.8175,0,0.502948488,1.878633313,0,0,1.878633313,2969.626021,-692532.8175
9656,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,26,86896.99398,2901.155994,0,0,13088079.88,0,1.15422856,0.799729343,0,0,0.799729343,2901.155994,13088079.88
9657,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,26,67652.06649,2824.257977,0,0,10194039.08,0,0.89860355,1,0,0,1,2824.257977,10194039.08
9658,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,27,37495.11202,2940.627212,0,0,-893371.1529,0,0.498037126,1.878633313,0,0,1.878633313,2940.627212,-893371.1529
9659,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,27,87096.10642,2929.686971,0,0,13217071.8,0,1.156873315,0.8057479,0,0,0.8057479,2929.686971,13217071.8
9660,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,27,67951.00298,2836.737622,0,0,10280469.91,0,0.902574241,1,0,0,1,2836.737622,10280469.91
9661,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,28,37142.45332,2912.969266,0,0,-1084923.013,0,0.493352859,1.878633313,0,0,1.878633313,2912.969266,-1084923.013
9662,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,28,87265.2406,2954.000935,0,0,13327066.17,0,1.159119878,0.810860306,0,0,0.810860306,2954.000935,13327066.17
9663,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,28,68238.99702,2848.760455,0,0,10363736.97,0,0.906399585,1,0,0,1,2848.760455,10363736.97
9664,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,29,36805.95326,2886.578594,0,0,-1267698.058,0,0.488883223,1.878633313,0,0,1.878633313,2886.578594,-1267698.058
9665,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,29,87408.8132,2974.696936,0,0,13420742.46,0,1.161026912,0.815200065,0,0,0.815200065,2974.696936,13420742.46
9666,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,29,68516.38864,2860.34067,0,0,10443938.58,0,0.910084101,1,0,0,1,2860.34067,10443938.58
9667,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,3,54878.83953,4303.97991,0,0,8548860.966,0,0.728940335,1.878633313,0,0,1.878633313,4303.97991,8548860.966
9668,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,3,58805.70261,585.6901273,0,0,2602658.897,0,0.781099764,0.238575127,0,0,0.238575127,585.6901273,2602658.897
9669,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,3,56943.11783,2377.19353,0,0,7097785.056,0,0.756359569,1,0,0,1,2377.19353,7097785.056
9670,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,30,36484.73593,2861.386498,0,0,-1442172.066,0,0.484616582,1.878633313,0,0,1.878633313,2861.386498,-1442172.066
9671,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,econOpt,1,no_CS,illegal_fishing,2,30,87530.61764,2992.295842,0,0,13500436,0,1.162644807,0.818881838,0,0,0.818881838,2992.295842,13500436
9672,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,FMSY,1,no_CS,illegal_fishing,2,30,68783.51221,2871.492227,0,0,10521171.41,0,0.913632229,1,0,0,1,2871.492227,10521171.41
9673,Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock,Pufferfishes nei,BAU,1,no_CS,illegal_fishing,2,31,36177.98281,2837.328788,0,0,-1608789.619,0,0.480542066,1.878633313,0,0,1.878633313,2837.328788,-1608789.619
