"X","IdOrig","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","Res1","year","catch","BvBmsy","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","MaxLength","AgeMat","VonBertK","Temp","b_to_k_ratio","regression_LogBvBmsy","BvBmsySD","model","model_number","model_worked","res","Value","id","MSY","phi","r","k","MSYLogSd","gLogSd","KLogSd","CatchMSYBvBmsy","CatchMSYBvBmsy_LogSd","FvFmsy","Biomass","BMSY","B_over_K"
2296,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1971,1574,0.91619056145151,-0.0875308994254869,45,0.581026208933186,0.807308970099668,0.89405684754522,0.91546696197859,0.89516426725729,2709,2,0.0288403733586458,0.706141565153193,0.581026208933186,100,NA,0.155228571,21.8,0.4,-0.0875308994254869,0.0498542906272162,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2297,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1972,2009,1.00534015868985,0.00532595060228386,44,0.741602067183463,0.581026208933186,0.807308970099668,0.89405684754522,0.91546696197859,2709,2,0.0288403733586458,0.706141565153193,0.741602067183463,100,NA,0.155228571,21.8,0.4,0.00532595060228386,0.0505630288865188,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2298,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1973,1970,1.01208352323719,0.0120111003026966,43,0.727205610926541,0.741602067183463,0.581026208933186,0.807308970099668,0.89405684754522,2709,2,0.0288403733586458,0.706141565153193,0.727205610926541,100,NA,0.155228571,21.8,0.4,0.0120111003026966,0.0499811914995499,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2299,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1974,1651,0.919141301145002,-0.0843154131191442,42,0.609449981543005,0.727205610926541,0.741602067183463,0.581026208933186,0.807308970099668,2709,2,0.0288403733586458,0.706141565153193,0.609449981543005,100,NA,0.155228571,21.8,0.4,-0.0843154131191442,0.0497322829635942,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1975,1633,0.921345427663257,-0.0819202558626759,41,0.60280546327058,0.609449981543005,0.727205610926541,0.741602067183463,0.581026208933186,2709,2,0.0288403733586458,0.706141565153193,0.60280546327058,100,NA,0.155228571,21.8,0.4,-0.0819202558626759,0.0475300882099994,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2301,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1976,2167,1.07430997589982,0.0716785726007249,40,0.799926172019195,0.60280546327058,0.609449981543005,0.727205610926541,0.741602067183463,2709,2,0.0288403733586458,0.706141565153193,0.799926172019195,100,NA,0.155228571,21.8,0.4,0.0716785726007249,0.0478066930971376,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2302,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1977,1571,0.900697777396745,-0.104585507835381,39,0.579918789221115,0.799926172019195,0.60280546327058,0.609449981543005,0.727205610926541,2709,2,0.0288403733586458,0.706141565153193,0.579918789221115,100,NA,0.155228571,21.8,0.4,-0.104585507835381,0.0494185546088395,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2303,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1978,2558,1.27790614369951,0.245222913273764,38,0.944259874492433,0.579918789221115,0.799926172019195,0.60280546327058,0.609449981543005,2709,2,0.0288403733586458,0.706141565153193,0.944259874492433,100,NA,0.155228571,21.8,0.4,0.245222913273764,0.0549640658494246,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2304,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1979,2110,1.15603221965312,0.144993641534028,37,0.778885197489849,0.944259874492433,0.579918789221115,0.799926172019195,0.60280546327058,2709,2,0.0288403733586458,0.706141565153193,0.778885197489849,100,NA,0.155228571,21.8,0.4,0.144993641534028,0.0549421090937461,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2305,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1980,1517,0.879240463261493,-0.128696854133848,36,0.559985234403839,0.778885197489849,0.944259874492433,0.579918789221115,0.799926172019195,2709,2,0.0288403733586458,0.706141565153193,0.559985234403839,100,NA,0.155228571,21.8,0.4,-0.128696854133848,0.0551010604311035,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1981,1280.25,0.78141507734145,-0.246648801254959,35,0.472591362126246,0.559985234403839,0.778885197489849,0.944259874492433,0.579918789221115,2709,2,0.0288403733586458,0.706141565153193,0.472591362126246,100,NA,0.155228571,21.8,0.4,-0.246648801254959,0.0541465025975022,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1982,1725,0.824769813651925,-0.192650945334278,34,0.636766334440753,0.472591362126246,0.559985234403839,0.778885197489849,0.944259874492433,2709,2,0.0288403733586458,0.706141565153193,0.636766334440753,100,NA,0.155228571,21.8,0.4,-0.192650945334278,0.0499574091640596,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2308,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1983,1581.25,0.831185005453815,-0.184902878996728,33,0.583702473237357,0.636766334440753,0.472591362126246,0.559985234403839,0.778885197489849,2709,2,0.0288403733586458,0.706141565153193,0.583702473237357,100,NA,0.155228571,21.8,0.4,-0.184902878996728,0.0479081060638673,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2309,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1984,1526.25,0.846364614592235,-0.166805025708281,32,0.563399778516058,0.583702473237357,0.636766334440753,0.472591362126246,0.559985234403839,2709,2,0.0288403733586458,0.706141565153193,0.563399778516058,100,NA,0.155228571,21.8,0.4,-0.166805025708281,0.0458204628185938,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2310,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1985,1538.25,0.852652241350302,-0.15940350353928,31,0.567829457364341,0.563399778516058,0.583702473237357,0.636766334440753,0.472591362126246,2709,2,0.0288403733586458,0.706141565153193,0.567829457364341,100,NA,0.155228571,21.8,0.4,-0.15940350353928,0.0455721901932794,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2311,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1986,1280,0.746844033228602,-0.291898906507798,30,0.47249907715024,0.567829457364341,0.563399778516058,0.583702473237357,0.636766334440753,2709,2,0.0288403733586458,0.706141565153193,0.47249907715024,100,NA,0.155228571,21.8,0.4,-0.291898906507798,0.0444322703634987,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1987,1284.25,0.73576098592089,-0.306849960385209,29,0.47406792174234,0.47249907715024,0.567829457364341,0.563399778516058,0.583702473237357,2709,2,0.0288403733586458,0.706141565153193,0.47406792174234,100,NA,0.155228571,21.8,0.4,-0.306849960385209,0.0444487214410236,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2313,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1988,1120,0.686849603768983,-0.375639928092529,28,0.41343669250646,0.47406792174234,0.47249907715024,0.567829457364341,0.563399778516058,2709,2,0.0288403733586458,0.706141565153193,0.41343669250646,100,NA,0.155228571,21.8,0.4,-0.375639928092529,0.0449734146065485,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2314,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1989,1265,0.711361018028844,-0.340575217105154,27,0.466961978589886,0.41343669250646,0.47406792174234,0.47249907715024,0.567829457364341,2709,2,0.0288403733586458,0.706141565153193,0.466961978589886,100,NA,0.155228571,21.8,0.4,-0.340575217105154,0.0449531491211903,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2315,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1990,1812,0.892445938004745,-0.113789340827152,26,0.668881506090808,0.466961978589886,0.41343669250646,0.47406792174234,0.47249907715024,2709,2,0.0288403733586458,0.706141565153193,0.668881506090808,100,NA,0.155228571,21.8,0.4,-0.113789340827152,0.0463970658796374,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2316,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1991,1385,0.799121510035064,-0.224242267137613,25,0.511258767072721,0.668881506090808,0.466961978589886,0.41343669250646,0.47406792174234,2709,2,0.0288403733586458,0.706141565153193,0.511258767072721,100,NA,0.155228571,21.8,0.4,-0.224242267137613,0.0471998985447412,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2317,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1992,1815,0.924699315351783,-0.0782866587991827,24,0.669988925802879,0.511258767072721,0.668881506090808,0.466961978589886,0.41343669250646,2709,2,0.0288403733586458,0.706141565153193,0.669988925802879,100,NA,0.155228571,21.8,0.4,-0.0782866587991827,0.0481157000046234,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2318,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1993,1836,0.942011188566608,-0.0597381270170668,23,0.677740863787375,0.669988925802879,0.511258767072721,0.668881506090808,0.466961978589886,2709,2,0.0288403733586458,0.706141565153193,0.677740863787375,100,NA,0.155228571,21.8,0.4,-0.0597381270170668,0.0473100744575147,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2319,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1994,1576,0.831415764426921,-0.184625291040836,22,0.581764488741233,0.677740863787375,0.669988925802879,0.511258767072721,0.668881506090808,2709,2,0.0288403733586458,0.706141565153193,0.581764488741233,100,NA,0.155228571,21.8,0.4,-0.184625291040836,0.0453258703161697,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2320,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1995,2034,0.989526535673651,-0.0105286970442666,21,0.750830564784053,0.581764488741233,0.677740863787375,0.669988925802879,0.511258767072721,2709,2,0.0288403733586458,0.706141565153193,0.750830564784053,100,NA,0.155228571,21.8,0.4,-0.0105286970442666,0.0457686844605822,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2321,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1996,2160,1.03585151376552,0.035223807083907,20,0.79734219269103,0.750830564784053,0.581764488741233,0.677740863787375,0.669988925802879,2709,2,0.0288403733586458,0.706141565153193,0.79734219269103,100,NA,0.155228571,21.8,0.4,0.035223807083907,0.0444605488428825,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2322,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1997,1792,0.920644984448151,-0.0826807845215243,19,0.661498708010336,0.79734219269103,0.750830564784053,0.581764488741233,0.677740863787375,2709,2,0.0288403733586458,0.706141565153193,0.661498708010336,100,NA,0.155228571,21.8,0.4,-0.0826807845215243,0.0451935353226873,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2323,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1998,1774,0.900399084030035,-0.104917187242353,18,0.654854189737911,0.661498708010336,0.79734219269103,0.750830564784053,0.581764488741233,2709,2,0.0288403733586458,0.706141565153193,0.654854189737911,100,NA,0.155228571,21.8,0.4,-0.104917187242353,0.0449199576422844,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2324,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1999,1752,0.850106636843574,-0.162393482256522,17,0.646733111849391,0.654854189737911,0.661498708010336,0.79734219269103,0.750830564784053,2709,2,0.0288403733586458,0.706141565153193,0.646733111849391,100,NA,0.155228571,21.8,0.4,-0.162393482256522,0.043624585695981,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2325,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2000,1792,0.850082967054551,-0.162421325961683,16,0.661498708010336,0.646733111849391,0.654854189737911,0.661498708010336,0.79734219269103,2709,2,0.0288403733586458,0.706141565153193,0.661498708010336,100,NA,0.155228571,21.8,0.4,-0.162421325961683,0.0436663251361578,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2326,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2001,2209,1.01858622179315,0.0184156087650144,15,0.815430047988188,0.661498708010336,0.646733111849391,0.654854189737911,0.661498708010336,2709,2,0.0288403733586458,0.706141565153193,0.815430047988188,100,NA,0.155228571,21.8,0.4,0.0184156087650144,0.0440359609193243,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2327,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2002,2530,1.19016516193728,0.174092089036719,14,0.933923957179771,0.815430047988188,0.661498708010336,0.646733111849391,0.654854189737911,2709,2,0.0288403733586458,0.706141565153193,0.933923957179771,100,NA,0.155228571,21.8,0.4,0.174092089036719,0.0454531264812995,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2328,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2003,2449,1.19994227696582,0.182273453108511,13,0.904023624953857,0.933923957179771,0.815430047988188,0.661498708010336,0.646733111849391,2709,2,0.0288403733586458,0.706141565153193,0.904023624953857,100,NA,0.155228571,21.8,0.4,0.182273453108511,0.0456444375737671,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2329,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2004,1904,0.97365927502807,-0.0266938568407191,12,0.702842377260982,0.904023624953857,0.933923957179771,0.815430047988188,0.661498708010336,2709,2,0.0288403733586458,0.706141565153193,0.702842377260982,100,NA,0.155228571,21.8,0.4,-0.0266938568407191,0.0474170918696361,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2330,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2005,1933,0.903755309347247,-0.101196630730018,11,0.713547434477667,0.702842377260982,0.904023624953857,0.933923957179771,0.815430047988188,2709,2,0.0288403733586458,0.706141565153193,0.713547434477667,100,NA,0.155228571,21.8,0.4,-0.101196630730018,0.0465484910928386,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2331,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2006,2332,1.00769420111127,0.00766475170918207,10,0.860834256183093,0.713547434477667,0.702842377260982,0.904023624953857,0.933923957179771,2709,2,0.0288403733586458,0.706141565153193,0.860834256183093,100,NA,0.155228571,21.8,0.4,0.00766475170918207,0.0476432291325838,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2332,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2007,2034,0.937418246741682,-0.0646257284155546,9,0.750830564784053,0.860834256183093,0.713547434477667,0.702842377260982,0.904023624953857,2709,2,0.0288403733586458,0.706141565153193,0.750830564784053,100,NA,0.155228571,21.8,0.4,-0.0646257284155546,0.0478082174318546,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2333,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2008,2402,1.09698564392941,0.0925660945432995,8,0.886674049464747,0.750830564784053,0.860834256183093,0.713547434477667,0.702842377260982,2709,2,0.0288403733586458,0.706141565153193,0.886674049464747,100,NA,0.155228571,21.8,0.4,0.0925660945432995,0.0467554983373945,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2009,2085,0.99157185262513,-0.00846386503970814,7,0.769656699889258,0.886674049464747,0.750830564784053,0.860834256183093,0.713547434477667,2709,2,0.0288403733586458,0.706141565153193,0.769656699889258,100,NA,0.155228571,21.8,0.4,-0.00846386503970814,0.0475012275386698,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2335,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2010,2343,1.03919261876332,0.0384440835423669,6,0.864894795127353,0.769656699889258,0.886674049464747,0.750830564784053,0.860834256183093,2709,2,0.0288403733586458,0.706141565153193,0.864894795127353,100,NA,0.155228571,21.8,0.4,0.0384440835423669,0.0476891565504619,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2336,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2011,2275,1.04427614338747,0.0433239596455403,5,0.839793281653747,0.864894795127353,0.769656699889258,0.886674049464747,0.750830564784053,2709,2,0.0288403733586458,0.706141565153193,0.839793281653747,100,NA,0.155228571,21.8,0.4,0.0433239596455403,0.0470819869237474,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2337,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2012,1807,0.852342568951047,-0.159766756730186,4,0.66703580657069,0.839793281653747,0.864894795127353,0.769656699889258,0.886674049464747,2709,2,0.0288403733586458,0.706141565153193,0.66703580657069,100,NA,0.155228571,21.8,0.4,-0.159766756730186,0.0482107790868416,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2338,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2013,2018,0.898744561286503,-0.106756421384937,3,0.744924326319675,0.66703580657069,0.839793281653747,0.864894795127353,0.769656699889258,2709,2,0.0288403733586458,0.706141565153193,0.744924326319675,100,NA,0.155228571,21.8,0.4,-0.106756421384937,0.0474288767086389,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2339,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2014,1995,0.875848178674772,-0.132562515081108,2,0.736434108527132,0.744924326319675,0.66703580657069,0.839793281653747,0.864894795127353,2709,2,0.0288403733586458,0.706141565153193,0.736434108527132,100,NA,0.155228571,21.8,0.4,-0.132562515081108,0.0476081848869378,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2340,"Japan-45","Japanese seabream sea_of_japan_north_central_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",2015,1934,0.860933599156617,-0.149737898136231,1,0.713916574381691,0.736434108527132,0.744924326319675,0.66703580657069,0.839793281653747,2709,2,0.0288403733586458,0.706141565153193,0.713916574381691,100,NA,0.155228571,21.8,0.4,-0.149737898136231,0.047610342238622,"M3",3,TRUE,"Low",1,"Japan-45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2345,"Japan-46","Japanese seabream sea_of_japan_west_east_china_sea_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1968,13602.25,1.25243397087598,0.236611081858316,48,0.868321097989148,0.996552824768592,0.932460900095755,0.912926907117778,0.944781359719119,15665,7,-0.00138114997036169,0.551263227675612,0.871324706937416,100,NA,0.155228571,21.8,0.4,0.236611081858316,0.0462013570943809,"M3",3,TRUE,"Low",1,"Japan-46",4872.60481442345,0.188005801001991,0.0191504432338371,636095.566421929,0.0743563888786139,0.172678487832043,0.0986319482176348,1.25243397087598,0.185592666660826,2.22892124527742,318653.296934716,254427.222787515,0.500951922565909
2346,"Japan-46","Japanese seabream sea_of_japan_west_east_china_sea_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1969,14867,1.21246177567285,0.294692386355754,47,0.949058410469199,0.868321097989148,0.996552824768592,0.932460900095755,0.912926907117778,15665,7,-0.00138114997036169,0.551263227675612,0.952341297802831,100,NA,0.155228571,21.8,0.4,0.294692386355754,0.046394273499207,"M3",3,TRUE,"Low",1,"Japan-46",4872.60481442345,0.188005801001991,0.0191504432338371,636095.566421929,0.0743563888786139,0.172678487832043,0.0986319482176348,1.21246177567285,0.185592666660826,2.51648354890905,308483.282320463,254427.222787515,0.484963735961401
2347,"Japan-46","Japanese seabream sea_of_japan_west_east_china_sea_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1970,15665,1.1726826192995,0.343361845089648,46,1,0.949058410469199,0.868321097989148,0.996552824768592,0.932460900095755,15665,7,-0.00138114997036169,0.551263227675612,1,100,NA,0.155228571,21.8,0.4,0.343361845089648,0.046702056930758,"M3",3,TRUE,"Low",1,"Japan-46",4872.60481442345,0.188005801001991,0.0191504432338371,636095.566421929,0.0743563888786139,0.172678487832043,0.0986319482176348,1.1726826192995,0.185592666660826,2.74150297088269,298362.38203956,254427.222787515,0.469052761549438
2348,"Japan-46","Japanese seabream sea_of_japan_west_east_china_sea_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1971,11292,1.13306296196571,0.0637017772958457,45,0.720842642834344,1,0.949058410469199,0.868321097989148,0.996552824768592,15665,7,-0.00138114997036169,0.551263227675612,0.720842642834344,100,NA,0.155228571,21.8,0.4,0.0637017772958457,0.0487733146264237,"M3",3,TRUE,"Low",1,"Japan-46",4872.60481442345,0.188005801001991,0.0191504432338371,636095.566421929,0.0743563888786139,0.172678487832043,0.0986319482176348,1.13306296196571,0.185592666660826,2.04529349037901,288282.062656331,254427.222787515,0.453205583994136
2349,"Japan-46","Japanese seabream sea_of_japan_west_east_china_sea_stock","Pagrus major","Japanese seabream",33,"Miscellaneous coastal fishes","Low",1972,14945,1.09326047263748,0.256410259463493,44,0.954037663581232,0.720842642834344,1,0.949058410469199,0.868321097989148,15665,7,-0.00138114997036169,0.551263227675612,0.954037663581232,100,NA,0.155228571,21.8,0.4,0.256410259463493,0.0502253587940656,"M3",3,TRUE,"Low",1,"Japan-46",4872.60481442345,0.188005801001991,0.0191504432338371,636095.566421929,0.0743563888786139,0.172678487832043,0.0986319482176348,1.09326047263748,0.185592666660826,2.80550523312018,278155.225836521,254427.222787515,0.43728527680386
